"index","z"
932,0.280608995306011
933,2.14281288978862
934,0.31850600233065
935,2.5142391767431
936,0.973215774216669
937,0.148614074063744
938,0.663882517168531
939,1.24774422615951
940,0.533541991160291
941,7.1175771494718
942,2.28587643963454
943,0.26723711673435
944,1.03619539265878
945,1.32160589737748
946,4.16682049790234
947,0.79792860855855
948,0.792917169186126
949,1.60507038890148
950,0.0841888944100901
951,1.64846854563586
952,0.996846096323452
953,2.19336870624761
954,2.54612586873623
955,0.077011289496113
956,0.952085393384664
957,0.27314051857195
958,1.49007243271137
959,0.297895510011017
960,0.57731850021753
961,0.481320165520515
962,1.18723873014767
963,0.326872946038407
964,0.55882450214142
965,1.66353235353949
966,0.507702725453328
967,5.93017804620433
968,0.8309113165584
969,0.0463289178794639
970,0.60483745855413
971,0.953900161046704
972,1.21012697667811
973,1.47782838664148
974,0.361828424746136
975,0.998700619497299
976,2.49172257270629
977,1.74824011571957
978,1.74129182132333
979,0.0649766382919097
980,1.79939694315863
981,0.30353155020839
982,0.541488510256158
983,0.901160321604721
984,0.093194565801241
985,0.138274291638254
986,0.386680576354365
987,0.380040925885623
988,1.00470449667
989,0.224848528007328
990,5.54157349878835
991,2.47706096346792
992,0.118540618201223
993,0.265737643051125
994,0.675995909007042
995,0.588538872558956
996,0.93596023373243
997,0.279026329045791
998,0.045362785629095
999,6.52158612104358
1000,1.33197963993439
1001,0.179389697380657
1002,0.86687421216925
1003,0.908693296106435
1004,1.88774595930602
1005,0.671796620749546
1006,1.514999835141
1007,0.397069520455602
1008,3.42265869253583
1009,2.55873753067215
1010,1.60150240271832
1011,0.602659397494563
1012,0.662905606691993
1013,2.56691066779217
1014,0.401370821429964
1015,0.620981534334987
1016,0.352911551345642
1017,0.655956507965698
1018,0.416950803787017
1019,0.435956981163031
1020,0.557154943734417
1021,0.153498256227067
1022,0.832110340865029
1023,0.0624540952849202
1024,1.68264054522695
1025,3.89709744407799
1026,0.0340183757041359
1027,0.0799445016202753
1028,0.828560811289663
1029,3.25278173764968
1030,1.11838976213153
1031,0.136383324138251
1032,1.78553784058226
1033,1.07573211558883
1034,0.367123147020493
1035,1.85371661746785
1036,0.15420600792504
1037,0.160435821682995
1038,0.649256709947622
1039,1.34695602247871
1040,1.36956159334181
1041,1.75240895001298
1042,0.150874161334968
1043,0.0565685828294136
1044,2.04938573654977
1045,1.54963436991034
1046,0.600977126466887
1047,1.27832794092933
1048,1.09594672192725
1049,0.15420968523722
1050,2.95043434428908
1051,1.00588088289396
1052,1.07825781010752
1053,0.795497040173814
1054,0.700188425229726
1055,1.06050653328543
1056,0.337084790560539
1057,0.0576048302341405
1058,1.02753493074442
1059,0.629202782622315
1060,0.00122534888305381
1061,3.91690793930957
1062,0.183803780347716
1063,1.72525896791035
1064,0.559491154913985
1065,0.832898418556852
1066,2.67557958648376
1067,1.11363006892839
1068,0.715406059273164
1069,1.0569575657421
1070,0.697413119676867
1071,0.651669708832287
1072,0.343054234976307
1073,1.18784611231126
1074,0.782718424861059
1075,0.693347020685906
1076,1.31260703575822
1077,0.0905272680297458
1078,3.0981361262111
1079,1.21614340084398
1080,1.09543583805635
1081,1.00195018787144
1082,0.73072064270491
1083,3.86867055932044
1084,0.96029291281161
1085,1.30979488353978
1086,0.063055212055815
1087,4.65260945263299
1088,0.588779411098812
1089,0.431531362178475
1090,1.25309318924224
1091,0.553861042435301
1092,0.349026572388311
