"event_index","event_time","compensator","rescaled_gap"
524,468.23306707098,524.610363056644,0.104883275923271
525,468.439684293124,525.084439834149,0.474076777505161
526,468.646491481472,525.547010743411,0.462570909261899
527,469.022393799911,526.315816736201,0.76880599278968
528,469.055697349668,526.38534971225,0.0695329760491177
529,469.240891288342,526.799384088968,0.414034376718064
530,472.041582744415,530.203035783167,3.4036516941992
531,472.160875337751,530.346985408241,0.143949625074015
532,472.519878334457,530.847055111838,0.500069703596637
533,473.359683909875,531.934388554917,1.08733344307939
534,473.499926787911,532.128926368621,0.194537813703391
535,473.502660377041,532.133598030779,0.00467166215833004
536,473.583909203651,532.297218384683,0.163620353904435
537,473.898484041625,532.934329441534,0.637111056850472
538,474.524228474707,533.99337769055,1.05904824901597
539,475.661684010391,535.439448240728,1.44607055017775
540,477.76630884778,537.55214887687,2.11270063614222
541,478.566262500426,538.410135145663,0.857986268793297
542,479.116414770058,539.059260588116,0.649125442452828
543,479.186954058576,539.158530615537,0.09927002742063
544,479.370822061877,539.460487860796,0.301957245259018
545,479.391431534192,539.499647750315,0.0391598895198513
546,479.621175466538,539.969625871664,0.469978121348163
547,480.109618908215,540.863075197141,0.893449325477491
548,480.492230071231,541.491553855291,0.628478658149902
549,480.581494985082,541.648018001357,0.156464146065559
550,480.760811806828,541.992678315599,0.344660314242219
551,480.768713734614,542.009710882495,0.0170325668964324
552,480.821958558286,542.140784978373,0.131074095878034
553,483.710505388011,545.850560078554,3.70977510018076
554,484.343237800247,546.546439094161,0.695879015607375
555,484.961350208101,547.281269077402,0.734829983240161
556,485.337005382699,547.766727950509,0.485458873107405
557,485.534322380087,548.054916730069,0.288188779560187
558,485.635372605931,548.225433794767,0.170517064697833
559,485.819321381563,548.567359392237,0.341925597470208
560,488.479984398322,551.633322123466,3.06596273122921
561,488.981847803234,552.1959636071,0.562641483633229
562,489.458915726371,552.790287911301,0.594324304201223
563,489.833859682878,553.293983356362,0.503695445061226
564,490.548995474626,554.22666107252,0.932677716158196
565,490.851091981213,554.63572077875,0.409059706229982
