"model","z"
"Hawkes_correct",0.995598569594335
"Hawkes_correct",0.0693535863051125
"Hawkes_correct",0.493621110468325
"Hawkes_correct",1.5556536550049
"Hawkes_correct",1.02862605497785
"Hawkes_correct",3.42603626638214
"Hawkes_correct",0.652150441288143
"Hawkes_correct",1.05401507632519
"Hawkes_correct",0.174401925963593
"Hawkes_correct",0.856969224735337
"Hawkes_correct",0.337947279577975
"Hawkes_correct",1.27026968626615
"Hawkes_correct",2.9591402739353
"Hawkes_correct",0.226267064796218
"Hawkes_correct",1.39977850364346
"Hawkes_correct",0.466605642825584
"Hawkes_correct",2.19592069515545
"Hawkes_correct",1.13222253090885
"Hawkes_correct",1.16563593761947
"Hawkes_correct",0.186516719576957
"Hawkes_correct",0.694775143190668
"Hawkes_correct",0.404287679746858
"Hawkes_correct",0.281517574368934
"Hawkes_correct",1.26180270443245
"Hawkes_correct",1.47036497707671
"Hawkes_correct",0.434840748603222
"Hawkes_correct",0.440944386242393
"Hawkes_correct",0.479963952722528
"Hawkes_correct",1.23992243865075
"Hawkes_correct",0.407999348081034
"Hawkes_correct",2.12297278045065
"Hawkes_correct",0.144504424472871
"Hawkes_correct",1.56390064251383
"Hawkes_correct",1.18111849564258
"Hawkes_correct",4.56517290898336
"Hawkes_correct",1.11964304514242
"Hawkes_correct",1.12904269498006
"Hawkes_correct",3.3530577346923
"Hawkes_correct",0.00271683296034553
"Hawkes_correct",0.0616814715364171
"Hawkes_correct",0.388753622301294
"Hawkes_correct",0.218488003068728
"Hawkes_correct",1.14142166368072
"Hawkes_correct",0.164222429256768
"Hawkes_correct",1.03104738932029
"Hawkes_correct",0.161241485821336
"Hawkes_correct",1.71747487173786
"Hawkes_correct",0.352255447925359
"Hawkes_correct",0.138243649798142
"Hawkes_correct",4.16292111304227
"Hawkes_correct",1.77333031839322
"Hawkes_correct",0.186978589370938
"Hawkes_correct",0.154100822868202
"Hawkes_correct",2.45329333571891
"Hawkes_correct",1.20815463622
"Hawkes_correct",0.33855337594116
"Hawkes_correct",1.00331701007167
"Hawkes_correct",0.538338189655576
"Hawkes_correct",0.791147025879127
"Hawkes_correct",1.36169088769321
"Hawkes_correct",0.0993938374629693
"Hawkes_correct",1.03842680190354
"Hawkes_correct",2.08808404624295
"Hawkes_correct",0.815273979358551
"Hawkes_correct",0.0935331191958539
"Hawkes_correct",1.196352197137
"Hawkes_correct",1.72356101159846
"Hawkes_correct",1.54510860650902
"Hawkes_correct",0.176210697470879
"Hawkes_correct",2.1114754571002
"Hawkes_correct",3.195839894514
"Hawkes_correct",0.557301363246836
"Hawkes_correct",0.436396475146807
"Hawkes_correct",0.801778255411023
"Hawkes_correct",0.42127269318712
"Hawkes_correct",1.58491252496208
"Hawkes_correct",1.88951129590504
"Hawkes_correct",1.46701877717777
"Hawkes_correct",0.340377363330219
"Hawkes_correct",0.27486209904805
"Hawkes_correct",1.32391200855182
"Hawkes_correct",0.849333116318519
"Hawkes_correct",1.75713202436305
"Hawkes_correct",1.86293277544837
